Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Ilmanpaine (msl) (hPa),Sademäärä (mm),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Kastepistelämpötila (degC),Näkyvyys (m),Tuulen suunta (deg),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2020,8,3,01:20,UTC,,1006.2,,91,,,12.6,11.2,44210,110,3.7,2.8
2020,8,3,01:30,UTC,,1006.2,,92,,,12.4,11.1,39660,107,3.3,2.9
2020,8,3,01:40,UTC,,1006.1,,92,,,12.3,11.1,34630,106,4.2,3
2020,8,3,01:50,UTC,,1006.1,,91,,,12.3,10.9,35300,98,4.5,3.3
2020,8,3,02:00,UTC,,1006,,91,,,12.3,10.9,31260,100,4,3.3
2020,8,3,02:10,UTC,,1006,,91,,,12.3,10.8,33740,101,3.7,3.1
2020,8,3,02:20,UTC,,1005.9,,91,,,12.3,10.8,32370,101,3.8,3
2020,8,3,02:30,UTC,,1005.9,,91,,,12.5,11.1,32380,115,3.7,2.9
2020,8,3,02:40,UTC,,1005.9,,90,,,12.6,10.9,30630,113,3.2,2.2
2020,8,3,02:50,UTC,,1005.9,,89,,,12.8,11.1,33340,116,3,2.1
2020,8,3,03:00,UTC,,1005.9,,89,,,13,11.2,30300,110,3.2,2
2020,8,3,03:10,UTC,,1005.8,,87,,,12.9,10.9,29660,103,2.4,1.8
2020,8,3,03:20,UTC,,1005.8,,87,,,13.1,11,32410,105,2.5,1.6
2020,8,3,03:30,UTC,,1005.7,,86,,,13.2,10.9,32940,96,3.2,2
2020,8,3,03:40,UTC,,1005.7,,86,,,13.4,11.1,31340,95,2.4,1.7
2020,8,3,03:50,UTC,,1005.6,,88,,,13.3,11.4,26580,114,2.7,1.6
2020,8,3,04:00,UTC,,1005.6,,89,,,13.3,11.4,20830,125,3.1,2.3
2020,8,3,04:10,UTC,,1005.5,,89,,,13.5,11.7,27270,138,3.8,2.6
2020,8,3,04:20,UTC,,1005.5,,88,,,13.4,11.5,29000,142,3.3,2.4
2020,8,3,04:30,UTC,,1005.4,,90,,,13.4,11.7,35020,143,3.5,2.6
2020,8,3,04:40,UTC,,1005.4,,90,,,13.6,11.9,34570,143,3.5,2.5
2020,8,3,04:50,UTC,,1005.4,,90,,,13.6,11.9,22840,129,3.3,2.5
2020,8,3,05:00,UTC,,1005.4,,89,,,14.2,12.3,29210,143,3.6,2.7
2020,8,3,05:10,UTC,,1005.3,,87,,,14.1,11.9,39970,145,3.3,2.4
2020,8,3,05:20,UTC,,1005.3,,86,,,14.6,12.2,35810,146,3.4,2.6
2020,8,3,05:30,UTC,,1005.2,,85,,,14.9,12.4,41070,150,3,2.3
2020,8,3,05:40,UTC,,1005.2,,86,,,15,12.6,34100,159,3.5,2.6
2020,8,3,05:50,UTC,,1005.2,,85,,,15.2,12.8,44160,161,3.6,3
2020,8,3,06:00,UTC,,1005.1,,83,,,15.4,12.5,33210,158,3.2,2.2
2020,8,3,06:10,UTC,,1005.1,,85,,,15.5,12.9,43250,170,3.2,2.3
2020,8,3,06:20,UTC,,1005.1,,82,,,15.9,12.8,34690,166,2.8,2.2
2020,8,3,06:30,UTC,,1005,,81,,,16,12.6,39640,170,3,2.3
2020,8,3,06:40,UTC,,1005,,83,,,15.8,12.9,46100,182,3.5,2.2
2020,8,3,06:50,UTC,,1004.9,,83,,,15.7,12.8,42510,188,3.3,2.7
2020,8,3,07:00,UTC,,1004.9,,81,,,16.6,13.4,28780,182,3,2.3
2020,8,3,07:10,UTC,,1004.8,,77,,,16.7,12.7,37100,162,3.7,2.5
2020,8,3,07:20,UTC,,1004.7,,77,,,16.8,12.7,43060,161,4.3,3
2020,8,3,07:30,UTC,,1004.7,,74,,,17.1,12.4,38780,168,3.5,2.6
2020,8,3,07:40,UTC,,1004.7,,76,,,17.3,13.1,40750,181,3.3,2.6
2020,8,3,07:50,UTC,,1004.6,,74,,,17.1,12.4,39480,176,3.2,1.9
2020,8,3,08:00,UTC,,1004.6,,74,,,17.6,13,36240,176,3.8,2.3
2020,8,3,08:10,UTC,,1004.5,,74,,,17.8,13,40910,172,3.2,2.5
2020,8,3,08:20,UTC,,1004.5,,72,,,17.4,12.2,42110,183,3.5,2.5
2020,8,3,08:30,UTC,,1004.5,,73,,,17.1,12.2,40940,180,3.6,2.8
2020,8,3,08:40,UTC,,1004.5,,71,,,17.5,12.1,45560,180,3.3,2.4
2020,8,3,08:50,UTC,,1004.4,,70,,,18.1,12.4,42080,176,3.2,2.2
2020,8,3,09:00,UTC,,1004.4,,69,,,18.3,12.5,46400,173,3,1.9
2020,8,3,09:10,UTC,,1004.4,,67,,,18,11.8,36480,179,4.1,2.7
2020,8,3,09:20,UTC,,1004.4,,71,,,18.4,12.9,50000,196,4.4,2.7
2020,8,3,09:30,UTC,,1004.4,,74,,,18,13.4,39510,226,3,1.9
2020,8,3,09:40,UTC,,1004.4,,75,,,17.1,12.7,50000,258,3.7,2.2
2020,8,3,09:50,UTC,,1004.4,,79,,,16.8,13.1,50000,267,3.8,3
2020,8,3,10:00,UTC,,1004.3,,78,,,17.6,13.7,39790,262,3.6,2
2020,8,3,10:10,UTC,,1004.3,,75,,,18.4,13.8,41080,256,3.1,1.8
2020,8,3,10:20,UTC,,1004.3,,72,,,18.2,13.1,39220,237,3.6,2.3
2020,8,3,10:30,UTC,,1004.3,,69,,,18.5,12.7,44100,223,2.8,1.7
2020,8,3,10:40,UTC,,1004.2,,73,,,18.9,13.9,37100,250,3.1,2.1
2020,8,3,10:50,UTC,,1004.2,,68,,,19,12.9,44110,206,3.5,1.9
2020,8,3,11:00,UTC,,1004.2,,70,,,19.2,13.5,44930,175,5.2,3.8
2020,8,3,11:10,UTC,,1004.2,,69,,,19.2,13.4,42370,161,6.3,4.9
2020,8,3,11:20,UTC,,1004.2,,71,,,19.2,13.8,36110,166,6.5,5.3
2020,8,3,11:30,UTC,,1004.2,,71,,,18.8,13.3,48350,165,7.4,5.8
2020,8,3,11:40,UTC,,1004.2,,71,,,18.7,13.4,42130,165,6.9,5.5
2020,8,3,11:50,UTC,,1004.1,,71,,,18.8,13.4,48770,170,6.8,5.6
2020,8,3,12:00,UTC,,1004.1,,72,,,18.5,13.4,42610,179,7.6,5.6
2020,8,3,12:10,UTC,,1004.1,,73,,,17.7,12.9,41390,186,7.3,5.7
2020,8,3,12:20,UTC,,1004,,76,,,17.8,13.5,37550,188,7.9,6.7
2020,8,3,12:30,UTC,,1004,,75,,,17.7,13.2,34740,187,7.4,6.1
2020,8,3,12:40,UTC,,1004.1,,72,,,18.2,13.1,23150,171,6.9,5.6
2020,8,3,12:50,UTC,,1004,,73,,,17.7,12.7,45380,184,7.1,5.6
2020,8,3,13:00,UTC,,1004,,73,,,17.7,12.7,49120,190,6.3,4.9
2020,8,3,13:10,UTC,,1003.9,,72,,,17.8,12.5,45110,187,6.2,4.8
2020,8,3,13:20,UTC,,1003.9,,71,,,18,12.6,48920,181,6.6,5.5
2020,8,3,13:30,UTC,,1003.8,,72,,,18.2,13,50000,184,6.6,4.8
2020,8,3,13:40,UTC,,1003.7,,70,,,18,12.5,43130,188,5.9,4.6
2020,8,3,13:50,UTC,,1003.7,,70,,,17.9,12.3,44670,196,5.8,4.7
2020,8,3,14:00,UTC,,1003.7,,71,,,18.1,12.7,45590,195,5.7,4.3
2020,8,3,14:10,UTC,,1003.6,,71,,,18.6,13.2,42750,185,5.2,3.5
2020,8,3,14:20,UTC,,1003.6,,68,,,18.8,12.7,39000,179,4.6,3.1
2020,8,3,14:30,UTC,,1003.5,,69,,,18.7,12.9,37840,192,4.6,3.6
2020,8,3,14:40,UTC,,1003.4,,68,,,18.8,12.8,38930,186,4.7,3.3
2020,8,3,14:50,UTC,,1003.4,,68,,,18.7,12.8,48140,199,4.5,3.3
2020,8,3,15:00,UTC,,1003.3,,66,,,18.8,12.3,47430,206,3.7,2.7
2020,8,3,15:10,UTC,,1003.3,,65,,,18.8,12.1,39010,198,4.1,2.6
2020,8,3,15:20,UTC,,1003.3,,67,,,18.9,12.6,50000,194,4.8,3.8
2020,8,3,15:30,UTC,,1003.3,,67,,,18.7,12.4,47000,196,4.9,3.8
2020,8,3,15:40,UTC,,1003.3,,67,,,18.6,12.3,47770,206,4,3.3
2020,8,3,15:50,UTC,,1003.2,,67,,,18.6,12.4,49890,202,3.5,2.8
2020,8,3,16:00,UTC,,1003.2,,70,,,18.7,13,50000,210,3.3,2.3
2020,8,3,16:10,UTC,,1003.1,,66,,,18.9,12.5,49060,195,2.8,2
2020,8,3,16:20,UTC,,1003.1,,68,,,19.1,13.1,42310,193,2.2,1.6
2020,8,3,16:30,UTC,,1003,,68,,,18.7,12.7,46780,214,2.3,1.9
2020,8,3,16:40,UTC,,1003,,66,,,18.9,12.3,45890,227,2.2,1.5
2020,8,3,16:50,UTC,,1003,,68,,,18.9,12.7,38820,244,2.1,1.6
2020,8,3,17:00,UTC,,1002.9,,67,,,19.1,12.7,50000,264,1.5,1.2
2020,8,3,17:10,UTC,,1002.9,,67,,,19.1,13,48940,279,1.4,1
2020,8,3,17:20,UTC,,1002.9,,67,,,19.1,12.8,43700,297,1.1,0.7
2020,8,3,17:30,UTC,,1002.9,,68,,,19,12.8,48670,306,1,0.7
2020,8,3,17:40,UTC,,1002.9,,68,,,18.9,12.8,49910,328,1.2,0.6
2020,8,3,17:50,UTC,,1002.9,,68,,,18.6,12.7,48640,354,1.2,0.8
2020,8,3,18:00,UTC,,1002.9,,69,,,18.5,12.7,45050,346,1.6,1.2
2020,8,3,18:10,UTC,,1002.9,,72,,,18.5,13.4,50000,4,1.6,1.3
2020,8,3,18:20,UTC,,1002.9,,73,,,18.5,13.6,49960,18,1.4,0.9
2020,8,3,18:30,UTC,,1002.9,,73,,,18.5,13.6,35210,125,2.9,1
2020,8,3,18:40,UTC,,1002.9,,69,,,18.6,12.9,32160,140,3.4,2.1
2020,8,3,18:50,UTC,,1002.8,,70,,,18.6,13,50000,124,3.7,2.8
2020,8,3,19:00,UTC,,1002.8,,71,,,18.5,13.1,33600,127,3.2,2.3
2020,8,3,19:10,UTC,,1002.8,,72,,,18.4,13.4,34590,128,3.6,2.6
2020,8,3,19:20,UTC,,1002.9,,73,,,18.3,13.4,41990,143,4.2,2.8
2020,8,3,19:30,UTC,,1002.9,,76,,,18.3,14,50000,157,4.9,3.7
2020,8,3,19:40,UTC,,1002.9,,75,,,18.2,13.8,50000,157,4.4,3.5
2020,8,3,19:50,UTC,,1002.9,,78,,,18.1,14.2,50000,160,3.8,3.2
2020,8,3,20:00,UTC,,1002.9,,78,,,17.9,14.1,50000,151,4,2.8
2020,8,3,20:10,UTC,,1002.9,,78,,,17.7,13.9,47910,129,2.9,2.3
2020,8,3,20:20,UTC,,1002.8,,77,,,17.7,13.7,48950,140,4.1,3.2
2020,8,3,20:30,UTC,,1002.9,,79,,,17.6,13.9,44130,143,4,3.3
2020,8,3,20:40,UTC,,1002.9,,80,,,17.7,14.1,48040,149,4,2.9
2020,8,3,20:50,UTC,,1002.9,,79,,,17.7,14,50000,153,4.3,3.5
2020,8,3,21:00,UTC,,1002.9,,82,,,17.5,14.4,45800,139,3.7,2.5
2020,8,3,21:10,UTC,,1002.9,,83,,,17.3,14.3,32610,141,3.7,2.6
2020,8,3,21:20,UTC,,1002.8,,84,,,17,14.3,20390,143,3.6,2.7
2020,8,3,21:30,UTC,,1002.8,,85,,,17.1,14.6,39770,156,4.6,3.4
2020,8,3,21:40,UTC,,1002.8,,86,,,17,14.6,40650,157,4.6,3.5
2020,8,3,21:50,UTC,,1002.8,,86,,,16.9,14.6,50000,152,3.9,3
2020,8,3,22:00,UTC,,1002.7,,88,,,16.9,14.8,46820,150,3.8,2.8
2020,8,3,22:10,UTC,,1002.8,,87,,,17,14.8,50000,159,3.9,3.4
2020,8,3,22:20,UTC,,1002.9,,87,,,17,14.8,50000,162,3.9,3.2
2020,8,3,22:30,UTC,,1002.9,,88,,,16.9,15,50000,166,3.7,2.8
2020,8,3,22:40,UTC,,1003,,88,,,16.9,14.9,50000,162,4,3.2
2020,8,3,22:50,UTC,,1003.1,,88,,,16.9,14.9,50000,161,4.7,4
2020,8,3,23:00,UTC,,1003.1,,90,,,16.8,15.2,40670,157,4.1,3.5
2020,8,3,23:10,UTC,,1003,,90,,,16.6,14.9,50000,142,3.3,2.5
2020,8,3,23:20,UTC,,1003,,90,,,16.6,14.9,50000,139,2.9,2.3
2020,8,3,23:30,UTC,,1003,,90,,,16.5,14.9,42890,139,3.4,2.5
2020,8,3,23:40,UTC,,1003,,91,,,16.7,15.3,22520,159,4.6,3.5
2020,8,3,23:50,UTC,,1003,,90,,,16.4,14.7,27740,146,3.9,2.8
2020,8,4,00:00,UTC,,1003,,91,,,16.4,15,23390,144,3.5,2.8
2020,8,4,00:10,UTC,,1002.9,,91,,,15.9,14.5,15150,125,3.6,2.9
2020,8,4,00:20,UTC,,1002.8,,92,,,15.9,14.6,34730,129,3.9,2.9
2020,8,4,00:30,UTC,,1002.9,,92,,,15.9,14.6,33240,132,4.1,3
2020,8,4,00:40,UTC,,1002.8,,93,,,15.8,14.6,48820,125,3.9,2.9
2020,8,4,00:50,UTC,,1002.9,,93,,,15.7,14.6,40460,127,3.9,3.2
2020,8,4,01:00,UTC,,1002.8,,94,,,15.6,14.7,13360,125,3.9,3.1
2020,8,4,01:10,UTC,,1002.8,,94,,,15.5,14.6,35920,126,4.3,3.1
2020,8,4,01:20,UTC,,1002.8,,96,,,15.5,14.8,33700,121,3.9,3
2020,8,4,01:30,UTC,,1002.7,,96,,,15.6,15,33900,128,5,3.4
2020,8,4,01:40,UTC,,1002.8,,97,,,15.6,15.1,9740,128,4.7,3.5
2020,8,4,01:50,UTC,,1002.8,,97,,,16,15.6,11410,147,5.2,3.4
2020,8,4,02:00,UTC,,1002.8,,97,,,16.1,15.6,25980,160,5.2,4.4
2020,8,4,02:10,UTC,,1002.8,,97,,,16,15.6,6180,164,6.2,4.7
2020,8,4,02:20,UTC,,1002.8,,98,,,16,15.7,4350,184,7,4.7
2020,8,4,02:30,UTC,,1002.8,,97,,,16.2,15.7,12870,192,7.6,5.8
2020,8,4,02:40,UTC,,1002.8,,95,,,16.4,15.6,29530,199,8,5.5
2020,8,4,02:50,UTC,,1002.8,,95,,,16.4,15.6,33610,205,6.4,5.2
2020,8,4,03:00,UTC,,1002.9,,95,,,16.4,15.6,31670,208,6.4,4.9
2020,8,4,03:10,UTC,,1003,,95,,,16.4,15.5,31150,208,6.2,5
2020,8,4,03:20,UTC,,1002.9,,95,,,16.3,15.5,31370,202,5.5,4.6
2020,8,4,03:30,UTC,,1003,,95,,,16.3,15.5,26610,202,5.9,4.7
2020,8,4,03:40,UTC,,1002.9,,94,,,16.3,15.4,29870,206,6.6,5.1
2020,8,4,03:50,UTC,,1002.9,,94,,,16.3,15.4,28990,203,7,5.7
2020,8,4,04:00,UTC,,1002.8,,95,,,16.3,15.4,30420,203,6.8,5.7
2020,8,4,04:10,UTC,,1002.8,,95,,,16.3,15.5,32340,194,7,5.2
2020,8,4,04:20,UTC,,1002.8,,94,,,16.2,15.3,31240,197,6.9,5.3
2020,8,4,04:30,UTC,,1002.9,,94,,,16.1,15.2,29140,192,7.5,5.8
2020,8,4,04:40,UTC,,1003,,95,,,16,15.2,25870,197,7.2,5.9
2020,8,4,04:50,UTC,,1003.1,,94,,,16,15.1,25620,200,7.1,5.9
2020,8,4,05:00,UTC,,1003.2,,94,,,16,15.1,26230,198,7.2,6.1
2020,8,4,05:10,UTC,,1003.3,,93,,,15.8,14.8,28670,202,7.5,6.2
2020,8,4,05:20,UTC,,1003.4,,94,,,15.8,14.9,28650,203,6.7,5.1
2020,8,4,05:30,UTC,,1003.3,,94,,,15.7,14.8,29280,192,6.9,5.6
2020,8,4,05:40,UTC,,1003.4,,94,,,15.5,14.4,25330,191,7.3,6
2020,8,4,05:50,UTC,,1003.5,,93,,,15.4,14.3,25960,190,6.8,5.4
2020,8,4,06:00,UTC,,1003.5,,94,,,15.6,14.5,26220,189,6.5,5.2
2020,8,4,06:10,UTC,,1003.4,,93,,,15.6,14.5,32050,192,6.3,5.1
2020,8,4,06:20,UTC,,1003.4,,94,,,15.7,14.7,25060,173,6,5
2020,8,4,06:30,UTC,,1003.5,,94,,,15.7,14.8,24120,160,6,5.1
2020,8,4,06:40,UTC,,1003.6,,92,,,15.9,14.5,28920,164,6.2,5.1
2020,8,4,06:50,UTC,,1003.6,,90,,,16,14.5,29550,174,5.1,4.3
2020,8,4,07:00,UTC,,1003.7,,89,,,16.3,14.6,31020,170,5.5,4.2
2020,8,4,07:10,UTC,,1003.6,,86,,,17.2,14.8,30850,165,5.1,4.1
2020,8,4,07:20,UTC,,1003.6,,83,,,17.2,14.3,25860,176,5.9,4.7
2020,8,4,07:30,UTC,,1003.7,,84,,,17.1,14.4,44380,180,6,4.4
2020,8,4,07:40,UTC,,1003.8,,84,,,17,14.3,34610,189,6.4,5.1
2020,8,4,07:50,UTC,,1003.8,,83,,,17.3,14.3,48470,182,6,4.9
2020,8,4,08:00,UTC,,1003.8,,84,,,17.3,14.5,44620,187,5.8,4.8
2020,8,4,08:10,UTC,,1003.8,,82,,,17.4,14.2,35270,189,5.3,4.3
2020,8,4,08:20,UTC,,1003.9,,79,,,17.9,14.2,38540,187,5.7,4.2
2020,8,4,08:30,UTC,,1004,,79,,,18.1,14.4,47650,182,6.8,4.9
2020,8,4,08:40,UTC,,1004,,79,,,18.4,14.6,36290,189,7,4.5
2020,8,4,08:50,UTC,,1004,,78,,,18.6,14.7,41820,190,5.8,4.5
2020,8,4,09:00,UTC,,1004,,74,,,18.6,14,29280,185,7,5.8
2020,8,4,09:10,UTC,,1003.9,,74,,,18.8,14,29420,189,6.8,5.3
2020,8,4,09:20,UTC,,1004,,75,,,18.8,14.2,44310,185,6.1,4.9
2020,8,4,09:30,UTC,,1004,,71,,,18.9,13.6,47960,186,7.7,5.2
2020,8,4,09:40,UTC,,1004,,74,,,19.3,14.4,43980,192,6.3,5
2020,8,4,09:50,UTC,,1004.1,,70,,,19.3,13.8,45280,212,6.4,5
2020,8,4,10:00,UTC,,1004.2,,69,,,19.3,13.6,49470,221,6.6,4.6
2020,8,4,10:10,UTC,,1004.3,,81,,,18.3,14.9,50000,246,7.2,4.7
2020,8,4,10:20,UTC,,1004.5,,83,,,18.1,15.1,32710,280,6.7,5.9
2020,8,4,10:30,UTC,,1004.6,,80,,,18,14.5,39070,278,6.6,5.6
2020,8,4,10:40,UTC,,1004.7,,80,,,17.9,14.4,43020,274,7,6
2020,8,4,10:50,UTC,,1004.7,,79,,,18,14.4,47060,278,6.2,5.4
2020,8,4,11:00,UTC,,1004.8,,74,,,18.1,13.3,46940,276,6,5.2
2020,8,4,11:10,UTC,,1004.8,,72,,,18.2,13,39790,277,5.6,4.4
2020,8,4,11:20,UTC,,1004.8,,75,,,18.1,13.6,47810,274,6.1,5.1
2020,8,4,11:30,UTC,,1004.8,,73,,,18.3,13.5,40520,271,4.9,4.3
2020,8,4,11:40,UTC,,1004.8,,76,,,18.1,13.8,44470,279,5.8,4.8
2020,8,4,11:50,UTC,,1004.9,,73,,,18.3,13.4,47190,278,5.7,4.8
2020,8,4,12:00,UTC,,1005,,72,,,18.2,13.1,50000,275,6.3,5.3
2020,8,4,12:10,UTC,,1005,,68,,,18.3,12.3,50000,270,6.7,5.6
2020,8,4,12:20,UTC,,1005,,69,,,18.5,12.6,35040,269,5.4,4.5
2020,8,4,12:30,UTC,,1005,,66,,,18.3,11.9,49740,271,5.6,4.7
2020,8,4,12:40,UTC,,1004.9,,67,,,18.4,12.1,44850,280,5,4.1
2020,8,4,12:50,UTC,,1004.9,,69,,,18.4,12.5,49580,292,4,3.1
2020,8,4,13:00,UTC,,1004.8,,67,,,18.4,12.2,43640,291,4.7,3.6
2020,8,4,13:10,UTC,,1004.9,,64,,,18.6,11.7,45750,285,4.3,3.4
2020,8,4,13:20,UTC,,1004.9,,66,,,18.8,12.4,47030,284,3.9,3.1
2020,8,4,13:30,UTC,,1004.9,,67,,,18.6,12.4,45470,279,4.2,3.5
2020,8,4,13:40,UTC,,1004.8,,68,,,18.6,12.6,47880,275,3.5,2.8
2020,8,4,13:50,UTC,,1004.9,,70,,,18.9,13.3,44650,283,2.6,2.1
2020,8,4,14:00,UTC,,1005,,69,,,18.5,12.8,50000,282,3.7,2.8
2020,8,4,14:10,UTC,,1004.9,,70,,,18.6,13.1,50000,292,3.3,2.5
2020,8,4,14:20,UTC,,1004.9,,71,,,18.6,13.1,45850,289,3.2,2.8
2020,8,4,14:30,UTC,,1005.1,,71,,,18.4,13,50000,287,4.3,3
2020,8,4,14:40,UTC,,1005.2,,75,,,18.4,14,50000,277,4.8,3.7
2020,8,4,14:50,UTC,,1005.4,,92,,,16.2,14.9,3290,246,11.3,8
2020,8,4,15:00,UTC,,1005.5,,91,,,16.2,14.8,10490,249,8.3,6.3
2020,8,4,15:10,UTC,,1005.5,,91,,,16.5,15,38430,241,5.5,4.1
2020,8,4,15:20,UTC,,1005.5,,91,,,16.9,15.4,44470,232,3.7,2.9
2020,8,4,15:30,UTC,,1005.6,,87,,,17.2,14.9,47140,235,3.6,3
2020,8,4,15:40,UTC,,1005.6,,86,,,17.4,15.2,46140,228,6,4
2020,8,4,15:50,UTC,,1005.6,,87,,,17.5,15.4,50000,231,6,4.7
2020,8,4,16:00,UTC,,1005.6,,78,,,17.8,14,43220,229,11.3,7.4
2020,8,4,16:10,UTC,,1005.8,,82,,,17.2,14.2,50000,226,11.9,9.1
2020,8,4,16:20,UTC,,1006,,84,,,17.1,14.3,44570,222,9.8,7.8
2020,8,4,16:30,UTC,,1006,,84,,,17.1,14.4,50000,227,7.9,6.2
2020,8,4,16:40,UTC,,1006.1,,84,,,17,14.3,50000,231,7.8,6.1
2020,8,4,16:50,UTC,,1006.2,,85,,,17,14.5,48850,230,7.2,5.7
2020,8,4,17:00,UTC,,1006.2,,85,,,16.9,14.4,50000,228,7.1,5.8
2020,8,4,17:10,UTC,,1006.2,,84,,,16.9,14.3,49160,217,7.8,6.5
2020,8,4,17:20,UTC,,1006.3,,85,,,16.9,14.4,50000,214,8.1,6.2
2020,8,4,17:30,UTC,,1006.2,,85,,,16.9,14.4,50000,216,8.3,6.4
2020,8,4,17:40,UTC,,1006.3,,87,,,16.8,14.7,49730,219,9.2,6.1
2020,8,4,17:50,UTC,,1006.3,,86,,,16.9,14.4,49550,225,7.7,5.6
2020,8,4,18:00,UTC,,1006.4,,87,,,16.9,14.6,49490,223,9,6.6
2020,8,4,18:10,UTC,,1006.5,,87,,,16.7,14.6,50000,228,7.3,5.9
2020,8,4,18:20,UTC,,1006.6,,86,,,16.7,14.3,50000,225,8.1,6.5
2020,8,4,18:30,UTC,,1006.6,,85,,,16.7,14.2,50000,226,8.2,6.1
2020,8,4,18:40,UTC,,1006.6,,86,,,16.7,14.3,50000,229,8,6.3
2020,8,4,18:50,UTC,,1006.6,,86,,,16.6,14.2,50000,225,8.3,6.4
2020,8,4,19:00,UTC,,1006.5,,86,,,16.4,14.1,50000,222,8,5.8
2020,8,4,19:10,UTC,,1006.6,,88,,,16.4,14.4,50000,217,6.9,5.2
2020,8,4,19:20,UTC,,1006.6,,85,,,16.4,14,50000,208,8.1,5.3
2020,8,4,19:30,UTC,,1006.7,,87,,,16.4,14.3,50000,206,7.2,5.4
2020,8,4,19:40,UTC,,1006.7,,88,,,16.2,14.2,50000,206,7.2,5.7
2020,8,4,19:50,UTC,,1006.8,,86,,,16.1,13.7,50000,206,6.6,5.1
2020,8,4,20:00,UTC,,1006.8,,87,,,16.1,13.9,50000,204,6.2,4.8
2020,8,4,20:10,UTC,,1006.9,,87,,,15.9,13.8,50000,197,6.2,4.5
2020,8,4,20:20,UTC,,1006.9,,88,,,15.8,13.8,50000,187,5.2,4
2020,8,4,20:30,UTC,,1006.9,,89,,,15.8,14,50000,181,5.3,3.9
2020,8,4,20:40,UTC,,1006.8,,91,,,15.8,14.2,50000,169,4.6,3.7
2020,8,4,20:50,UTC,,1006.8,,91,,,15.6,14.2,50000,166,4.2,3.4
2020,8,4,21:00,UTC,,1006.9,,89,,,15.7,13.8,50000,175,4.7,3.8
2020,8,4,21:10,UTC,,1007,,92,,,15.5,14.1,50000,169,5.1,4
2020,8,4,21:20,UTC,,1007,,93,,,15.3,14.1,46400,160,5.5,4.1
2020,8,4,21:30,UTC,,1007,,93,,,15.3,14.2,44370,159,5.5,4.6
2020,8,4,21:40,UTC,,1006.9,,94,,,15.2,14.2,44210,161,5.7,5
2020,8,4,21:50,UTC,,1007,,92,,,15.2,14,46880,164,5.9,4.9
2020,8,4,22:00,UTC,,1007.1,,92,,,15.3,14,50000,166,5.7,4.9
2020,8,4,22:10,UTC,,1007.1,,92,,,15.1,13.7,44520,167,6.3,5.2
2020,8,4,22:20,UTC,,1007.1,,91,,,15.1,13.6,50000,171,6.5,5.4
2020,8,4,22:30,UTC,,1007.1,,91,,,15,13.5,50000,172,7,5.7
2020,8,4,22:40,UTC,,1007.1,,90,,,15,13.4,50000,175,7.2,5.4
2020,8,4,22:50,UTC,,1007.2,,91,,,15,13.4,50000,178,6.4,5.1
2020,8,4,23:00,UTC,,1007.1,,89,,,14.9,13,50000,185,6.9,5.6
2020,8,4,23:10,UTC,,1007,,88,,,14.8,12.9,50000,187,7.1,5.8
2020,8,4,23:20,UTC,,1007.1,,89,,,14.8,13,50000,186,7.5,6.1
2020,8,4,23:30,UTC,,1007.2,,89,,,14.7,12.9,50000,181,7.8,6.3
2020,8,4,23:40,UTC,,1007.2,,91,,,14.7,13.2,50000,182,7.9,6.2
2020,8,4,23:50,UTC,,1007.3,,91,,,14.5,13,50000,168,7,5.5
2020,8,5,00:00,UTC,,1007.3,,92,,,14.3,13,50000,164,6.9,5.8
2020,8,5,00:10,UTC,,1007.3,,92,,,14.1,12.9,50000,167,7.5,5.9
2020,8,5,00:20,UTC,,1007.3,,92,,,14,12.8,50000,172,7.3,6.2
2020,8,5,00:30,UTC,,1007.3,,92,,,14,12.8,50000,174,7.5,6.1
2020,8,5,00:40,UTC,,1007.3,,93,,,14.1,12.9,50000,171,6.8,5.8
2020,8,5,00:50,UTC,,1007.3,,92,,,13.8,12.5,50000,161,6.9,5.8
2020,8,5,01:00,UTC,,1007.3,,92,,,13.7,12.4,50000,165,7.3,5.9
2020,8,5,01:10,UTC,,1007.2,,93,,,13.6,12.5,50000,167,7.3,5.7
2020,8,5,01:20,UTC,,1007.2,,93,,,13.7,12.6,50000,169,6.7,5.6
2020,8,5,01:30,UTC,,1007.2,,93,,,13.5,12.4,50000,164,6.4,5.4
2020,8,5,01:40,UTC,,1007.2,,94,,,13.6,12.7,50000,163,6.4,5.3
2020,8,5,01:50,UTC,,1007.3,,93,,,13.6,12.5,50000,163,6.4,5.1
2020,8,5,02:00,UTC,,1007.3,,94,,,13.6,12.6,50000,164,6.7,5.4
2020,8,5,02:10,UTC,,1007.3,,95,,,13.6,12.7,50000,163,6.2,5
2020,8,5,02:20,UTC,,1007.3,,95,,,13.6,12.7,50000,166,5.7,4.6
2020,8,5,02:30,UTC,,1007.2,,95,,,13.5,12.8,50000,170,5.6,4.4
2020,8,5,02:40,UTC,,1007.1,,95,,,13.6,12.8,50000,167,6.2,4.9
2020,8,5,02:50,UTC,,1007.1,,95,,,13.6,12.8,50000,171,6.7,5.6
2020,8,5,03:00,UTC,,1007.2,,95,,,13.5,12.7,50000,160,7,5.8
2020,8,5,03:10,UTC,,1007.2,,94,,,13.3,12.4,39120,151,6.7,5
